repl1;repl2;repl3;organism
18.5459046847247;20.91618330373;16.9165979351687;Sce
9.60377122557726;9.12014322824156;8.11044371669627;Spo
5.63347279085257;5.61900158192718;5.42022087033748;Kma
4.59389265652753;4.51301531971581;4.39328031194494;Sstip
